SeqID,SampleType,NewDate,Library,bioproject_accession,organism,env_broad_scale,env_local_scale,env_medium,host,lat_lon,taxonomy,isolate,catsite
oro162868,sample,2016-07-10,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162868,USA: Fairfield ME
oro162869,sample,2016-07-20,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162869,USA: Fairfield ME
oro162871,sample,2016-07-20,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162871,USA: Fairfield ME
oro162872,sample,2016-07-20,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162872,USA: Fairfield ME
oro162873,sample,2016-07-20,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162873,USA: Fairfield ME
oro162874,sample,2016-07-20,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162874,USA: Fairfield ME
oro162875,sample,2016-07-20,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162875,USA: Fairfield ME
oro162876,sample,2016-07-20,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162876,USA: Fairfield ME
oro162877,sample,2016-07-20,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162877,USA: Fairfield ME
oro162878,sample,2016-07-20,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162878,USA: Fairfield ME
oro162881,sample,2016-07-20,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162881,USA: Fairfield ME
oro162882,sample,2016-07-10,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162882,USA: Fairfield ME
oro162939,sample,2016-08-06,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162939,USA: Fairfield ME
oro162944,sample,2016-08-06,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162944,USA: Fairfield ME
oro162951,sample,2016-08-06,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162951,USA: Fairfield ME
oro162955,sample,2016-08-27,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162955,USA: Fairfield ME
oro162956,sample,2016-08-06,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162956,USA: Fairfield ME
oro162962,sample,2016-08-27,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162962,USA: Fairfield ME
oro162963,sample,2016-08-06,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162963,USA: Fairfield ME
oro162967,sample,2016-08-27,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162967,USA: Fairfield ME
oro162968,sample,2016-08-06,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162968,USA: Fairfield ME
oro162969,sample,2016-08-06,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162969,USA: Fairfield ME
oro162974,sample,2016-08-27,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162974,USA: Fairfield ME
oro162975,sample,2016-08-27,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162975,USA: Fairfield ME
oro162980,sample,2016-08-06,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162980,USA: Fairfield ME
oro162981,sample,2016-08-06,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro162981,USA: Fairfield ME
oro163084,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163084,USA: Mount Vernon NH
oro163085,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163085,USA: Mount Vernon NH
oro163086,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163086,USA: Mount Vernon NH
oro163087,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163087,USA: Mount Vernon NH
oro163088,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163088,USA: Mount Vernon NH
oro163089,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163089,USA: Mount Vernon NH
oro163090,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163090,USA: Mount Vernon NH
oro163091,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163091,USA: Mount Vernon NH
oro163092,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163092,USA: Mount Vernon NH
oro163093,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163093,USA: Mount Vernon NH
oro163094,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163094,USA: Mount Vernon NH
oro163095,sample,2016-06-09,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163095,USA: Mount Vernon NH
oro163097,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163097,USA: Mount Vernon NH
oro163098,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163098,USA: Mount Vernon NH
oro163099,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163099,USA: Mount Vernon NH
negoro30B02,ncontrol,not applicable,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro30B02,not applicable
negoro30D04,ncontrol,not applicable,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro30D04,not applicable
negoro30E05,ncontrol,not applicable,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro30E05,not applicable
negoro30G07,ncontrol,not applicable,libC,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro30G07,not applicable
oro163100,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163100,USA: Mount Vernon NH
oro163101,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163101,USA: Mount Vernon NH
oro163102,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163102,USA: Mount Vernon NH
oro163103,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163103,USA: Mount Vernon NH
oro163104,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163104,USA: Mount Vernon NH
oro163105,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163105,USA: Mount Vernon NH
oro163106,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163106,USA: Mount Vernon NH
oro163107,sample,2016-06-16,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163107,USA: Mount Vernon NH
oro163108,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163108,USA: Mount Vernon NH
oro163109,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163109,USA: Mount Vernon NH
oro163110,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163110,USA: Mount Vernon NH
oro163111,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163111,USA: Mount Vernon NH
oro163112,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163112,USA: Mount Vernon NH
oro163113,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163113,USA: Mount Vernon NH
oro163114,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163114,USA: Mount Vernon NH
oro163115,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163115,USA: Mount Vernon NH
oro163116,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163116,USA: Mount Vernon NH
oro163117,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163117,USA: Mount Vernon NH
oro163118,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163118,USA: Mount Vernon NH
oro163119,sample,2016-06-23,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163119,USA: Mount Vernon NH
oro163120,sample,2016-06-30,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163120,USA: Mount Vernon NH
oro163121,sample,2016-06-30,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163121,USA: Mount Vernon NH
oro163122,sample,2016-06-30,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163122,USA: Mount Vernon NH
oro163123,sample,2016-06-30,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163123,USA: Mount Vernon NH
oro163124,sample,2016-06-30,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163124,USA: Mount Vernon NH
oro163125,sample,2016-06-30,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro163125,USA: Mount Vernon NH
